participant_id,personality_name,trial_number,trial_type,trial_duration,total_steps,success_rate,final_cognitive_load,nasa_mental_demand,nasa_physical_demand,nasa_temporal_demand,nasa_performance,nasa_effort,nasa_frustration,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,overall_satisfaction,ease_of_use,recommendation_likelihood
P037,Priya Patel 37,9,agent_assisted,26.984289169311523,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,60,58
P037,Priya Patel 37,10,agent_assisted,28.072479009628296,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,59,44
P038,Sarah Johnson 38,1,baseline,23.754399061203003,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,58,44
P038,Sarah Johnson 38,2,baseline,29.361721754074097,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,51,37
P038,Sarah Johnson 38,3,baseline,26.981504917144775,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,44,43
P038,Sarah Johnson 38,4,baseline,23.198769330978394,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,44,43
P038,Sarah Johnson 38,5,baseline,27.915311813354492,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,51,44
P038,Sarah Johnson 38,6,agent_assisted,28.2209632396698,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,54,35
P038,Sarah Johnson 38,7,agent_assisted,27.05861496925354,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,56,40
P038,Sarah Johnson 38,8,agent_assisted,29.809126138687134,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,59,40
P038,Sarah Johnson 38,9,agent_assisted,27.38392186164856,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,41,47
P038,Sarah Johnson 38,10,agent_assisted,27.823780059814453,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,54,42
P039,Priya Patel 39,1,baseline,27.997736930847168,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,41,38
P039,Priya Patel 39,2,baseline,29.755285024642944,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,41,31
P039,Priya Patel 39,3,baseline,29.15676999092102,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,29,34
P039,Priya Patel 39,4,baseline,28.355291843414307,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,36,36
P039,Priya Patel 39,5,baseline,29.257550954818726,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,40,30
P039,Priya Patel 39,6,agent_assisted,26.250178813934326,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,40,21
P039,Priya Patel 39,7,agent_assisted,24.127981185913086,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,28,45
P039,Priya Patel 39,8,agent_assisted,28.87783193588257,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,44,36
P039,Priya Patel 39,9,agent_assisted,25.324833154678345,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,31,29
P039,Priya Patel 39,10,agent_assisted,27.358784914016724,20,0.0,100,50,20,40,70,50,50,3,2,3,2,3,2,3,2,3,2,35,40,29
P040,Sarah Johnson 40,1,baseline,25.64219903945923,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,55,56
P040,Sarah Johnson 40,2,baseline,28.362995147705078,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,61,57
P040,Sarah Johnson 40,3,baseline,29.120553970336914,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,57,69
P040,Sarah Johnson 40,4,baseline,28.37990689277649,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,64,58
P040,Sarah Johnson 40,5,baseline,27.757293224334717,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,63,69
P040,Sarah Johnson 40,6,agent_assisted,28.81547999382019,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,58,49
P040,Sarah Johnson 40,7,agent_assisted,29.01313614845276,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,56,67
P040,Sarah Johnson 40,8,agent_assisted,26.541363954544067,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,53,56
P040,Sarah Johnson 40,9,agent_assisted,27.328369855880737,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,60,52
P040,Sarah Johnson 40,10,agent_assisted,29.969172954559326,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,61,70
P041,Priya Patel 41,1,baseline,26.146422863006592,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,56,72
P041,Priya Patel 41,2,baseline,25.541807174682617,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,59,51
P041,Priya Patel 41,3,baseline,27.056467056274414,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,57,60
P041,Priya Patel 41,4,baseline,26.814390897750854,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,60,52
P041,Priya Patel 41,5,baseline,27.068131923675537,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,70,68
P041,Priya Patel 41,6,agent_assisted,29.685697078704834,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,51,63
P041,Priya Patel 41,7,agent_assisted,28.914227962493896,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,68,52
P041,Priya Patel 41,8,agent_assisted,25.99242115020752,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,55,61
P041,Priya Patel 41,9,agent_assisted,28.832417249679565,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,61,61
P041,Priya Patel 41,10,agent_assisted,26.36885905265808,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,59,66
P042,Sarah Johnson 42,1,baseline,28.029414892196655,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,52,49
P042,Sarah Johnson 42,2,baseline,31.753657817840576,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,50,63
P042,Sarah Johnson 42,3,baseline,29.947306156158447,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,46,59
P042,Sarah Johnson 42,4,baseline,27.9499032497406,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,51,54
P042,Sarah Johnson 42,5,baseline,27.264907121658325,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,42,41
P042,Sarah Johnson 42,6,agent_assisted,27.16110897064209,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,40,51
P042,Sarah Johnson 42,7,agent_assisted,27.75003480911255,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,54,40
P042,Sarah Johnson 42,8,agent_assisted,25.758831024169922,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,56,63
P042,Sarah Johnson 42,9,agent_assisted,29.736522912979126,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,54,47
P042,Sarah Johnson 42,10,agent_assisted,23.560482025146484,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,49,54
P043,Priya Patel 43,1,baseline,25.38421607017517,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,47,51
P043,Priya Patel 43,2,baseline,25.61064887046814,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,48,35
P043,Priya Patel 43,3,baseline,26.216402053833008,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,54,55
P043,Priya Patel 43,4,baseline,24.512532949447632,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,56,57
P043,Priya Patel 43,5,baseline,24.22415781021118,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,47,57
P043,Priya Patel 43,6,agent_assisted,27.316845893859863,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,54,57
P043,Priya Patel 43,7,agent_assisted,30.871793270111084,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,43,48
P043,Priya Patel 43,8,agent_assisted,27.14398503303528,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,50,50
P043,Priya Patel 43,9,agent_assisted,28.207030057907104,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,40,47
P043,Priya Patel 43,10,agent_assisted,32.134923696517944,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,56,47
P044,Sarah Johnson 44,1,baseline,30.988631010055542,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,37,47
P044,Sarah Johnson 44,2,baseline,27.939460039138794,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,49,49
P044,Sarah Johnson 44,3,baseline,32.28058409690857,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,41,37
P044,Sarah Johnson 44,4,baseline,29.852143049240112,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,34,41
P044,Sarah Johnson 44,5,baseline,25.712466955184937,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,37,41
P044,Sarah Johnson 44,6,agent_assisted,22.685379028320312,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,39,27
P044,Sarah Johnson 44,7,agent_assisted,27.88855814933777,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,47,44
P044,Sarah Johnson 44,8,agent_assisted,25.17425799369812,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,39,39
P044,Sarah Johnson 44,9,agent_assisted,28.03377389907837,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,42,46
P044,Sarah Johnson 44,10,agent_assisted,29.365010976791382,20,0.0,100,65,20,25,70,50,50,2,1,2,1,2,1,2,1,2,1,40,35,42
P045,Priya Patel 45,1,baseline,28.286623001098633,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,51,53
P045,Priya Patel 45,2,baseline,32.6516489982605,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,42,49
P045,Priya Patel 45,3,baseline,29.45571208000183,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,43,55
P045,Priya Patel 45,4,baseline,27.2386372089386,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,58,54
P045,Priya Patel 45,5,baseline,30.022383213043213,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,49,53
P045,Priya Patel 45,6,agent_assisted,27.587270975112915,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,45,50
P045,Priya Patel 45,7,agent_assisted,29.7331702709198,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,51,54
P045,Priya Patel 45,8,agent_assisted,26.844377994537354,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,43,45
P045,Priya Patel 45,9,agent_assisted,30.126112937927246,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,40,47
P045,Priya Patel 45,10,agent_assisted,28.747488021850586,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,49,42
P046,Sarah Johnson 46,1,baseline,29.663059949874878,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,61,72
P046,Sarah Johnson 46,2,baseline,25.854644298553467,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,52,57
P046,Sarah Johnson 46,3,baseline,27.710650205612183,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,52,51
P046,Sarah Johnson 46,4,baseline,26.40001392364502,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,51,53
P046,Sarah Johnson 46,5,baseline,28.528072357177734,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,61,50
P046,Sarah Johnson 46,6,agent_assisted,32.006916999816895,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,57,69
P046,Sarah Johnson 46,7,agent_assisted,29.478956699371338,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,70,73
P046,Sarah Johnson 46,8,agent_assisted,26.299792766571045,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,64,64
P046,Sarah Johnson 46,9,agent_assisted,30.588385105133057,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,52,53
P046,Sarah Johnson 46,10,agent_assisted,29.328096866607666,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,67,64
P047,Priya Patel 47,1,baseline,25.875860929489136,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,50,55
P047,Priya Patel 47,2,baseline,28.402679204940796,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,70,66
P047,Priya Patel 47,3,baseline,28.06350326538086,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,54,56
P047,Priya Patel 47,4,baseline,25.967864990234375,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,60,51
P047,Priya Patel 47,5,baseline,25.639529943466187,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,59,68
P047,Priya Patel 47,6,agent_assisted,29.907073974609375,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,66,67
P047,Priya Patel 47,7,agent_assisted,28.322561025619507,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,68,53
P047,Priya Patel 47,8,agent_assisted,29.566805124282837,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,62,73
P047,Priya Patel 47,9,agent_assisted,27.46811008453369,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,60,51
P047,Priya Patel 47,10,agent_assisted,29.685385942459106,20,0.0,100,40,20,25,85,50,40,4,3,4,3,4,3,4,3,4,3,60,68,61
P048,Sarah Johnson 48,1,baseline,25.743600130081177,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,43,53
P048,Sarah Johnson 48,2,baseline,25.64431595802307,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,42,58
P048,Sarah Johnson 48,3,baseline,29.382593154907227,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,47,48
P048,Sarah Johnson 48,4,baseline,26.878482818603516,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,59,62
P048,Sarah Johnson 48,5,baseline,28.08359408378601,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,47,57
P048,Sarah Johnson 48,6,agent_assisted,27.852852821350098,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,46,35
P048,Sarah Johnson 48,7,agent_assisted,29.634207010269165,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,57,55
P048,Sarah Johnson 48,8,agent_assisted,28.04117202758789,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,48,64
P048,Sarah Johnson 48,9,agent_assisted,25.93135118484497,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,56,40
P048,Sarah Johnson 48,10,agent_assisted,25.861985206604004,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,52,59
P050,Sarah Johnson 50,1,baseline,31.194875955581665,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,50,56
P050,Sarah Johnson 50,2,baseline,27.532791137695312,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,60,57
P050,Sarah Johnson 50,3,baseline,29.234482049942017,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,57,75
P050,Sarah Johnson 50,4,baseline,28.66725778579712,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,58,65
P050,Sarah Johnson 50,5,baseline,26.392174005508423,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,57,75
P050,Sarah Johnson 50,6,agent_assisted,28.541297912597656,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,54,48
P050,Sarah Johnson 50,7,agent_assisted,28.056325912475586,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,59,68
P050,Sarah Johnson 50,8,agent_assisted,26.29892897605896,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,53,48
P050,Sarah Johnson 50,9,agent_assisted,25.508955240249634,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,62,48
P050,Sarah Johnson 50,10,agent_assisted,24.86888599395752,20,0.0,100,50,20,15,70,50,35,3,2,3,2,3,2,3,2,3,2,60,58,70
P049,Priya Patel 49,1,baseline,30.055620908737183,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,56,59
P049,Priya Patel 49,2,baseline,25.187686920166016,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,44,63
P049,Priya Patel 49,3,baseline,28.703567028045654,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,44,61
P049,Priya Patel 49,4,baseline,29.187670946121216,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,43,56
P049,Priya Patel 49,5,baseline,27.841312885284424,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,40,52
P049,Priya Patel 49,6,agent_assisted,28.848217010498047,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,44,45
P049,Priya Patel 49,7,agent_assisted,30.51483392715454,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,40,60
P049,Priya Patel 49,8,agent_assisted,30.334768056869507,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,40,64
P049,Priya Patel 49,9,agent_assisted,30.860658884048462,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,58,44
P049,Priya Patel 49,10,agent_assisted,31.511463165283203,20,0.0,100,50,20,25,70,50,40,3,2,3,2,3,2,3,2,3,2,50,50,55
